DateTime,Open,High,Low,Close
2025-05-02 15:30:00,567.64,567.78,567.09,567.66
2025-05-02 15:40:00,567.68,567.83,566.02,566.24
2025-05-02 15:50:00,566.22,567.6,566.15,566.62
2025-05-05 09:30:00,562.55,563.2,562.08,562.51
2025-05-05 09:40:00,562.51,562.89,561.82,562.65
2025-05-05 09:50:00,562.66,563.3,561.7,562.99
2025-05-05 10:00:00,563.07,564.29,562.43,563.49
2025-05-05 10:10:00,563.47,564.13,563.06,563.86
2025-05-05 10:20:00,563.9,564.11,563.21,563.69
2025-05-05 10:30:00,563.69,564.47,562.92,564.21
2025-05-05 10:40:00,564.21,564.79,564.04,564.56
2025-05-05 10:50:00,564.56,565.19,564.3,565.0
2025-05-05 11:00:00,565.01,565.26,564.5,564.7
2025-05-05 11:10:00,564.69,564.97,564.45,564.91
2025-05-05 11:20:00,564.93,565.31,564.52,564.8
2025-05-05 11:30:00,564.81,565.03,563.84,563.96
2025-05-05 11:40:00,563.96,564.87,563.92,564.38
2025-05-05 11:50:00,564.37,565.13,564.37,565.0
2025-05-05 12:00:00,565.0,565.77,564.82,565.32
2025-05-05 12:10:00,565.33,565.68,565.21,565.57
2025-05-05 12:20:00,565.59,565.9,565.38,565.71
2025-05-05 12:30:00,565.7,565.72,565.18,565.63
2025-05-05 12:40:00,565.63,565.89,565.59,565.83
2025-05-05 12:50:00,565.81,565.96,565.51,565.61
2025-05-05 13:00:00,565.6,565.63,565.2,565.48
2025-05-05 13:10:00,565.46,565.66,564.84,565.16
2025-05-05 13:20:00,565.16,565.33,564.9,565.16
2025-05-05 13:30:00,565.15,565.79,565.08,565.65
2025-05-05 13:40:00,565.65,565.95,565.4,565.86
2025-05-05 13:50:00,565.87,566.08,565.67,565.68
2025-05-05 14:00:00,565.68,566.23,565.57,566.1
2025-05-05 14:10:00,566.08,566.34,566.01,566.09
2025-05-05 14:20:00,566.09,566.38,566.05,566.15
2025-05-05 14:30:00,566.13,566.55,566.09,566.44
2025-05-05 14:40:00,566.44,566.65,566.27,566.43
2025-05-05 14:50:00,566.41,566.5,565.72,565.78
2025-05-05 15:00:00,565.78,565.88,565.11,565.37
2025-05-05 15:10:00,565.36,565.64,565.12,565.25
2025-05-05 15:20:00,565.26,565.28,564.56,564.77
2025-05-05 15:30:00,564.76,565.37,564.63,564.96
2025-05-05 15:40:00,564.95,565.19,563.82,564.17
2025-05-05 15:50:00,564.16,564.6,563.09,563.53
2025-05-06 09:30:00,557.93,559.66,557.55,559.57
2025-05-06 09:40:00,559.58,559.76,557.88,557.95
2025-05-06 09:50:00,557.95,557.95,556.96,557.4
2025-05-06 10:00:00,557.4,558.7,557.09,558.66
2025-05-06 10:10:00,558.64,559.93,558.5,559.93
2025-05-06 10:20:00,559.96,560.9,559.96,560.62
2025-05-06 10:30:00,560.59,561.33,560.37,560.82
2025-05-06 10:40:00,560.78,561.41,560.38,560.99
2025-05-06 10:50:00,560.96,561.07,560.34,560.75
2025-05-06 11:00:00,560.75,561.33,560.48,560.57
2025-05-06 11:10:00,560.58,561.2,560.49,561.11
2025-05-06 11:20:00,561.13,561.82,561.11,561.65
2025-05-06 11:30:00,561.65,561.94,561.13,561.71
2025-05-06 11:40:00,561.73,561.81,560.58,560.97
2025-05-06 11:50:00,560.96,561.02,560.19,560.37
2025-05-06 12:00:00,560.38,560.86,560.14,560.25
2025-05-06 12:10:00,560.23,563.35,560.21,562.18
2025-05-06 12:20:00,562.22,562.38,560.23,560.59
2025-05-06 12:30:00,560.55,561.46,560.43,561.0
2025-05-06 12:40:00,561.0,561.15,559.73,559.98
2025-05-06 12:50:00,559.93,560.63,559.12,559.21
2025-05-06 13:00:00,559.24,560.52,559.19,560.33
2025-05-06 13:10:00,560.26,560.59,559.85,560.4
2025-05-06 13:20:00,560.35,560.4,559.24,559.72
2025-05-06 13:30:00,559.68,560.15,559.08,559.11
2025-05-06 13:40:00,559.09,559.17,558.33,558.49
2025-05-06 13:50:00,558.48,558.92,558.32,558.44
2025-05-06 14:00:00,558.45,559.71,558.43,559.21
2025-05-06 14:10:00,559.23,559.74,558.62,559.71
2025-05-06 14:20:00,559.73,560.51,559.59,560.49
2025-05-06 14:30:00,560.46,560.61,560.04,560.44
2025-05-06 14:40:00,560.4,560.8,560.14,560.44
2025-05-06 14:50:00,560.43,561.08,559.93,561.04
2025-05-06 15:00:00,561.06,561.12,560.03,560.21
2025-05-06 15:10:00,560.21,560.82,559.87,560.24
2025-05-06 15:20:00,560.28,560.88,560.11,560.78
2025-05-06 15:30:00,560.8,561.27,560.56,560.68
2025-05-06 15:40:00,560.66,561.4,560.63,561.02
2025-05-06 15:50:00,561.03,561.13,558.72,558.8
2025-05-07 09:30:00,560.15,560.82,559.52,560.07
2025-05-07 09:40:00,560.08,561.32,559.7,560.0
2025-05-07 09:50:00,560.04,561.6,559.93,561.46
2025-05-07 10:00:00,561.46,561.77,560.98,561.62
2025-05-07 10:10:00,561.62,561.85,561.04,561.49
2025-05-07 10:20:00,561.52,561.96,560.99,561.82
2025-05-07 10:30:00,561.84,561.98,561.42,561.72
2025-05-07 10:40:00,561.72,561.84,560.85,560.95
2025-05-07 10:50:00,560.92,561.05,559.01,559.45
2025-05-07 11:00:00,559.45,559.57,558.65,559.36
2025-05-07 11:10:00,559.35,559.55,558.38,558.95
2025-05-07 11:20:00,558.96,559.52,558.63,559.16
2025-05-07 11:30:00,559.1,559.52,558.74,559.34
2025-05-07 11:40:00,559.37,560.16,558.77,558.85
2025-05-07 11:50:00,558.84,560.07,558.6,559.94
2025-05-07 12:00:00,559.91,560.23,559.42,559.91
2025-05-07 12:10:00,559.94,560.34,559.68,560.34
2025-05-07 12:20:00,560.36,560.4,559.11,559.18
2025-05-07 12:30:00,559.19,559.9,559.07,559.86
2025-05-07 12:40:00,559.91,560.7,559.87,560.49
2025-05-07 12:50:00,560.5,561.37,560.34,561.26
2025-05-07 13:00:00,561.24,561.56,561.06,561.35
2025-05-07 13:10:00,561.38,561.85,561.31,561.33
2025-05-07 13:20:00,561.32,561.68,560.83,561.24
2025-05-07 13:30:00,561.25,561.41,560.14,560.44
2025-05-07 13:40:00,560.43,560.68,560.13,560.67
2025-05-07 13:50:00,560.67,560.78,558.8,559.27
2025-05-07 14:00:00,559.24,560.52,556.04,556.63
2025-05-07 14:10:00,556.58,557.56,556.12,557.23
2025-05-07 14:20:00,557.2,558.39,557.15,557.98
2025-05-07 14:30:00,557.95,560.26,557.53,559.94
2025-05-07 14:40:00,559.94,560.33,557.31,558.01
2025-05-07 14:50:00,558.18,562.64,557.37,560.85
2025-05-07 15:00:00,560.83,560.98,559.8,560.68
2025-05-07 15:10:00,560.67,560.77,559.25,560.53
2025-05-07 15:20:00,560.52,560.54,557.72,557.87
2025-05-07 15:30:00,557.86,559.27,557.52,558.83
2025-05-07 15:40:00,558.83,563.82,558.62,560.6
2025-05-07 15:50:00,560.5,561.94,559.05,561.23
2025-05-08 09:30:00,565.22,565.64,564.14,564.23
2025-05-08 09:40:00,564.23,565.02,563.56,563.85
2025-05-08 09:50:00,563.87,564.68,563.6,564.13
2025-05-08 10:00:00,564.14,564.83,563.18,563.47
2025-05-08 10:10:00,563.46,563.64,562.3,563.57
2025-05-08 10:20:00,563.56,564.61,563.38,564.43
2025-05-08 10:30:00,564.47,565.16,563.58,563.68
2025-05-08 10:40:00,563.7,564.12,563.15,563.37
2025-05-08 10:50:00,563.36,564.28,561.7,562.6
2025-05-08 11:00:00,562.55,563.79,562.03,563.72
2025-05-08 11:10:00,563.73,564.67,563.66,564.6
2025-05-08 11:20:00,564.6,567.07,564.6,566.2
2025-05-08 11:30:00,566.23,567.25,565.43,567.25
2025-05-08 11:40:00,567.28,569.65,567.25,569.35
2025-05-08 11:50:00,569.31,569.49,568.1,568.38
2025-05-08 12:00:00,568.4,569.26,568.34,569.25
2025-05-08 12:10:00,569.26,569.71,568.58,569.45
2025-05-08 12:20:00,569.44,569.69,568.74,568.8
2025-05-08 12:30:00,568.8,569.46,568.71,569.39
2025-05-08 12:40:00,569.38,570.07,569.15,569.94
2025-05-08 12:50:00,569.96,570.31,569.84,570.12
2025-05-08 13:00:00,570.11,570.21,569.33,569.33
2025-05-08 13:10:00,569.34,569.46,569.04,569.21
2025-05-08 13:20:00,569.22,569.59,568.89,569.2
2025-05-08 13:30:00,569.2,569.39,568.29,568.77
2025-05-08 13:40:00,568.78,568.82,568.19,568.56
2025-05-08 13:50:00,568.56,568.86,567.6,567.69
2025-05-08 14:00:00,567.68,568.28,567.42,568.17
2025-05-08 14:10:00,568.16,568.69,567.89,568.52
2025-05-08 14:20:00,568.5,568.69,567.95,568.03
2025-05-08 14:30:00,568.03,569.03,568.02,568.8
2025-05-08 14:40:00,568.82,569.13,568.75,568.75
2025-05-08 14:50:00,568.76,568.89,568.29,568.35
2025-05-08 15:00:00,568.34,568.4,567.72,567.82
2025-05-08 15:10:00,567.83,568.3,567.63,568.28
2025-05-08 15:20:00,568.27,569.37,568.12,569.02
2025-05-08 15:30:00,569.03,569.13,567.85,567.91
2025-05-08 15:40:00,567.91,567.99,566.68,567.02
2025-05-08 15:50:00,567.02,567.22,564.54,564.92
2025-05-09 09:30:00,566.48,567.5,566.41,567.02
2025-05-09 09:40:00,567.0,567.08,566.06,566.49
2025-05-09 09:50:00,566.46,567.11,565.81,567.0
2025-05-09 10:00:00,566.97,567.36,566.54,567.2
2025-05-09 10:10:00,567.2,567.27,565.73,565.77
2025-05-09 10:20:00,565.75,565.85,563.83,564.47
2025-05-09 10:30:00,564.45,564.76,562.76,563.31
2025-05-09 10:40:00,563.29,564.36,562.97,564.27
2025-05-09 10:50:00,564.31,564.88,563.6,564.56
2025-05-09 11:00:00,564.58,565.28,564.25,565.2
2025-05-09 11:10:00,565.19,565.19,564.22,564.81
2025-05-09 11:20:00,564.8,564.83,563.88,564.55
2025-05-09 11:30:00,564.54,565.06,563.88,564.51
2025-05-09 11:40:00,564.61,565.1,564.23,564.94
2025-05-09 11:50:00,564.91,565.59,564.78,565.55
2025-05-09 12:00:00,565.56,565.64,563.96,564.01
2025-05-09 12:10:00,564.05,564.56,563.44,564.24
2025-05-09 12:20:00,564.22,564.51,563.82,563.88
2025-05-09 12:30:00,563.85,564.52,563.57,563.89
2025-05-09 12:40:00,563.87,564.23,563.08,563.35
2025-05-09 12:50:00,563.37,563.98,563.19,563.4
2025-05-09 13:00:00,563.4,563.76,563.03,563.76
2025-05-09 13:10:00,563.76,564.17,563.39,564.01
2025-05-09 13:20:00,564.0,564.43,562.87,563.96
2025-05-09 13:30:00,563.96,564.35,563.53,564.3
2025-05-09 13:40:00,564.31,565.07,564.13,565.01
2025-05-09 13:50:00,565.02,565.36,564.48,565.23
2025-05-09 14:00:00,565.22,565.3,564.62,564.67
2025-05-09 14:10:00,564.66,565.01,564.09,564.43
2025-05-09 14:20:00,564.43,564.68,564.19,564.3
2025-05-09 14:30:00,564.3,564.78,564.24,564.58
2025-05-09 14:40:00,564.58,564.98,564.45,564.84
2025-05-09 14:50:00,564.86,565.1,564.56,564.83
2025-05-09 15:00:00,564.84,565.85,564.84,565.68
2025-05-09 15:10:00,565.67,565.89,565.12,565.47
2025-05-09 15:20:00,565.48,565.55,564.84,564.95
2025-05-09 15:30:00,564.96,565.17,564.19,564.72
2025-05-09 15:40:00,564.75,564.9,564.13,564.42
2025-05-09 15:50:00,564.42,565.07,564.1,564.29
2025-05-12 09:30:00,581.49,581.73,578.89,579.21
2025-05-12 09:40:00,579.24,579.5,578.34,579.17
2025-05-12 09:50:00,579.16,580.31,578.63,578.79
2025-05-12 10:00:00,578.8,579.65,578.52,579.03
2025-05-12 10:10:00,579.02,580.5,578.94,579.84
2025-05-12 10:20:00,579.88,580.05,577.89,578.26
2025-05-12 10:30:00,578.27,578.34,577.04,578.28
2025-05-12 10:40:00,578.27,579.72,578.16,579.58
2025-05-12 10:50:00,579.57,580.18,578.95,579.05
2025-05-12 11:00:00,579.06,579.73,578.9,579.05
2025-05-12 11:10:00,579.06,579.64,578.89,579.24
2025-05-12 11:20:00,579.22,579.34,578.16,578.85
2025-05-12 11:30:00,578.87,579.33,578.45,578.74
2025-05-12 11:40:00,578.74,578.82,578.24,578.58
2025-05-12 11:50:00,578.6,578.72,578.04,578.17
2025-05-12 12:00:00,578.16,579.08,577.98,579.08
2025-05-12 12:10:00,579.07,579.36,578.79,579.07
2025-05-12 12:20:00,579.07,579.83,578.89,579.3
2025-05-12 12:30:00,579.27,579.94,579.24,579.74
2025-05-12 12:40:00,579.74,580.84,579.69,580.72
2025-05-12 12:50:00,580.71,581.22,580.59,581.06
2025-05-12 13:00:00,581.08,582.43,580.97,582.24
2025-05-12 13:10:00,582.24,582.3,581.6,581.69
2025-05-12 13:20:00,581.69,581.69,581.02,581.32
2025-05-12 13:30:00,581.29,581.82,581.16,581.59
2025-05-12 13:40:00,581.59,581.88,581.37,581.63
2025-05-12 13:50:00,581.62,582.0,581.48,581.5
2025-05-12 14:00:00,581.51,582.08,581.46,581.81
2025-05-12 14:10:00,581.83,582.13,581.32,582.09
2025-05-12 14:20:00,582.09,582.18,581.73,581.95
2025-05-12 14:30:00,581.98,582.43,581.97,582.32
2025-05-12 14:40:00,582.32,582.58,581.91,582.0
2025-05-12 14:50:00,582.0,582.06,581.5,581.54
2025-05-12 15:00:00,581.55,582.19,581.14,582.1
2025-05-12 15:10:00,582.1,582.11,581.44,581.97
2025-05-12 15:20:00,581.98,582.02,581.33,581.52
2025-05-12 15:30:00,581.51,581.84,581.2,581.3
2025-05-12 15:40:00,581.3,581.43,580.8,581.33
2025-05-12 15:50:00,581.32,583.0,581.32,582.84
2025-05-13 09:30:00,583.46,584.26,582.84,584.21
2025-05-13 09:40:00,584.22,584.67,583.87,584.14
2025-05-13 09:50:00,584.15,585.47,584.14,585.28
2025-05-13 10:00:00,585.29,586.34,585.22,586.19
2025-05-13 10:10:00,586.2,587.9,585.88,587.18
2025-05-13 10:20:00,587.21,587.63,586.78,586.82
2025-05-13 10:30:00,586.84,587.26,586.55,586.95
2025-05-13 10:40:00,586.93,587.08,586.11,586.45
2025-05-13 10:50:00,586.47,587.38,586.44,587.08
2025-05-13 11:00:00,587.11,587.25,586.74,587.06
2025-05-13 11:10:00,587.08,587.51,586.97,587.48
2025-05-13 11:20:00,587.5,588.09,587.2,587.7
2025-05-13 11:30:00,587.69,588.17,587.61,588.07
2025-05-13 11:40:00,588.1,588.44,587.69,587.79
2025-05-13 11:50:00,587.8,587.88,587.33,587.65
2025-05-13 12:00:00,587.67,587.71,586.98,587.2
2025-05-13 12:10:00,587.2,587.65,586.96,587.06
2025-05-13 12:20:00,587.06,587.81,586.96,587.69
2025-05-13 12:30:00,587.66,588.04,587.29,588.0
2025-05-13 12:40:00,588.02,588.36,587.85,588.2
2025-05-13 12:50:00,588.2,588.22,587.9,587.96
2025-05-13 13:00:00,587.96,588.14,587.7,587.86
2025-05-13 13:10:00,587.87,588.32,587.66,588.2
2025-05-13 13:20:00,588.2,588.39,588.03,588.33
2025-05-13 13:30:00,588.34,589.07,588.3,588.61
2025-05-13 13:40:00,588.6,588.81,588.37,588.67
2025-05-13 13:50:00,588.66,588.85,587.86,587.92
2025-05-13 14:00:00,587.92,588.26,587.46,587.9
2025-05-13 14:10:00,587.89,588.3,587.84,588.16
2025-05-13 14:20:00,588.15,588.33,587.86,587.89
2025-05-13 14:30:00,587.92,588.08,587.76,587.88
2025-05-13 14:40:00,587.9,587.94,587.49,587.76
2025-05-13 14:50:00,587.74,588.7,587.62,588.6
2025-05-13 15:00:00,588.59,588.62,588.23,588.31
2025-05-13 15:10:00,588.32,588.96,588.27,588.64
2025-05-13 15:20:00,588.63,588.74,588.27,588.45
2025-05-13 15:30:00,588.44,589.08,588.4,588.89
2025-05-13 15:40:00,588.89,588.93,588.08,588.15
2025-05-13 15:50:00,588.16,588.6,586.73,586.81
